,SquareFeet,Bedrooms,Bathrooms,Neighborhood,Price
15808,2091,2,2,1,190090.34410651945
29544,1650,2,1,0,98908.42651266223
14787,1165,5,3,1,54629.185304359824
22802,1670,4,1,2,154787.59593036154
41957,2743,3,3,1,231025.316859732
46751,1058,4,2,0,143029.8007114812
39586,1657,4,3,0,149433.60434624762
45193,2772,4,3,1,363959.8324346238
29410,1226,4,2,0,143758.9758020358
7757,2946,5,1,2,303946.08568677114
10056,1543,2,2,0,144894.04849146013
5354,2464,4,1,2,293630.74057391734
37172,2183,2,3,2,296730.5407480843
36044,2068,3,1,1,229571.09070957272
21019,2467,2,2,1,237646.89225358545
3456,1020,5,3,0,98716.03834886328
362,2787,3,3,0,308299.31208062085
38661,2869,3,3,1,324792.376473873
48886,2725,5,2,1,277728.55456551234
10763,1531,5,2,0,190387.3281485982
13349,2932,2,2,0,361152.30634527816
35112,2178,4,2,0,286441.395905965
11177,2135,5,2,2,228644.2830872468
15813,2907,2,1,0,212466.2830268875
36101,2573,2,3,1,244821.20688034524
45605,1523,4,1,2,179608.9960186975
21840,1441,2,1,2,49762.91432718221
20571,1793,2,3,1,123981.94007570324
37793,2698,2,1,1,325749.92013674194
23433,1572,3,3,1,72251.91340702122
38050,2729,5,3,0,224653.08991314823
21740,2132,4,2,1,220248.51627146985
29629,1498,4,2,0,170454.76949803886
9817,2675,4,1,0,259865.1875193409
16171,2052,2,2,0,230028.52923439592
32341,2702,3,3,0,242475.48970317715
49892,1515,3,1,0,119697.14421843286
1128,1899,4,3,2,276208.0402121122
22,1769,4,1,1,148310.62016790514
37881,2448,2,3,0,281451.2993166561
33281,2393,4,3,1,300053.5462320437
36202,2858,4,2,2,295758.48582839925
42727,2060,5,2,2,347494.2627178166
11586,2627,2,3,2,288799.59449819603
20901,2633,3,3,0,288737.0665456836
3983,2596,3,2,2,186478.97588674683
15468,1712,2,3,0,265826.12325799663
10784,2875,3,3,2,310247.71068252967
18560,2319,5,2,1,237709.08268780625
36971,1429,4,3,2,148622.74547931526
19293,1381,2,3,0,195864.40653526844
27425,2947,4,3,2,324309.9649862872
31836,2014,5,3,0,186779.21383952047
5315,2237,4,3,0,244489.62712870364
14526,2594,3,2,0,402597.5605816875
2927,2947,5,2,1,315835.76987179794
7457,1677,5,1,0,202347.98812734705
25468,2087,3,2,2,302681.9589835703
3197,1629,4,3,2,221591.32293774188
33074,1399,4,2,0,226755.27052859816
47887,1055,4,3,1,180949.82653782336
28622,2168,5,2,0,255096.9937851637
8057,1940,5,1,0,263821.72710703616
4373,1267,4,2,0,121389.4540604599
7255,1082,4,2,1,46909.90595344009
11223,2211,3,2,0,298060.9504540284
13200,2640,4,1,0,307914.5051271206
41140,2744,2,2,1,327442.29982744897
20635,1914,5,3,2,164947.4450981894
29807,2805,4,1,1,364583.79166333214
41033,1116,5,2,0,187291.37396312904
26444,2481,2,1,0,207469.4823713045
27049,2566,4,1,2,328137.4671472811
42567,2685,3,2,0,288743.8452768699
46135,1342,2,2,0,106581.4347745758
794,1395,5,2,0,142709.2132430368
11947,2060,3,2,1,173510.98561609464
21234,1772,3,1,2,165666.51239225097
27395,1076,5,1,0,94664.24638866226
40851,1496,2,1,0,154333.48059480975
6668,1507,3,3,1,128286.11026086226
16704,1975,5,2,1,212620.36056912347
15236,2477,3,2,1,183771.499750088
11702,1538,3,3,2,253080.60761623835
42460,2219,3,2,2,250476.13894268996
3044,2072,2,1,1,188349.2922817345
27218,1948,3,2,0,299486.85763288214
17438,1012,4,2,0,123656.12364438758
14615,2722,3,3,0,285062.8250355323
9495,1286,3,1,0,156184.5399571642
26269,2624,3,3,2,277178.8824466539
41744,1514,4,2,0,182604.2330261469
7393,2260,4,1,1,231080.5303760915
18241,2605,2,2,0,330897.81811008544
48458,2645,3,1,2,323187.9131753621
24480,2973,2,3,0,381555.2507113092
20448,1821,5,2,2,196695.50732827536
21424,2944,2,1,1,321152.7015398773
11583,1964,5,2,1,207346.4074503765
31359,2809,2,1,2,290277.3639807233
11563,1631,5,1,0,87398.44010915176
7338,2401,5,3,0,215510.6063673248
5276,2722,5,2,2,341048.07277600584
33062,2183,3,3,1,198918.28001334795
19089,1948,3,2,2,336233.2188895695
43364,2181,5,1,1,230919.45528748055
6618,2240,2,3,1,232544.23252106333
40890,2077,3,1,0,277823.39206050907
30562,1963,2,1,0,222559.75527431016
35864,1005,4,2,0,146685.05535569793
37714,1800,4,2,2,172628.0303396963
42842,2934,5,1,2,299889.1732229316
42040,1983,3,2,2,214063.35636211705
25146,2143,4,1,1,228304.5137036948
34674,1490,5,1,1,109776.75961524258
6836,2279,5,2,1,274139.1437551607
44678,2205,4,2,2,209228.635934056
34943,2904,2,2,2,269228.4518043029
4180,1210,5,2,1,185190.44988189044
18633,2227,2,3,0,166196.87411702503
2855,2009,5,3,2,261256.79921154596
16119,2316,3,2,1,253488.3112736556
14046,1769,2,3,2,114119.85179720672
25172,1286,4,1,1,47343.01463111823
10355,1696,4,2,1,249992.824452081
16363,2458,4,1,2,355668.38514949946
26384,1070,5,2,0,161284.76013952825
35589,2100,5,1,2,234171.07901731544
10245,2390,3,1,0,224431.73864997635
40086,2147,2,1,2,285538.71608432
35241,1899,5,2,2,158907.67908663832
28687,2788,4,1,0,271852.16486909805
4318,2741,4,2,0,339074.5485201234
15062,1222,4,2,1,113193.70166811024
18019,2482,4,3,2,252101.1074539458
8083,2165,4,2,2,267049.78528858244
41952,2497,3,2,0,268173.64010875224
47366,2975,2,3,2,319044.8651358121
22281,1398,4,1,1,170696.0684993231
43137,1784,5,1,1,307429.26809652644
3517,2849,5,2,0,319329.4672416855
38550,2619,2,2,2,282883.73747307825
28407,2876,4,1,0,262766.76544985
5772,1762,5,2,1,242846.1484009616
45307,2830,4,1,1,279062.23093665444
29822,1726,2,2,2,220271.8764243925
32807,1618,3,2,2,191385.3386173842
44172,2163,4,3,1,212573.5008922502
21785,2174,4,1,2,249373.393179552
44076,2315,3,1,0,215645.70303299752
11356,1579,5,2,1,219634.0287998767
34660,1693,5,1,0,312909.4343655763
37335,2701,5,3,1,266703.2399779402
21847,2033,5,1,1,216249.69149762625
2684,2525,2,1,1,307337.2970214617
39429,1670,4,2,0,254945.30392049983
3057,1145,3,3,0,140932.69815752402
41405,2222,3,2,0,346614.8834374615
863,2671,5,3,0,213976.85964899743
12593,2316,3,1,2,254426.37393007247
33658,2078,3,2,1,142419.610861944
9412,2963,2,2,2,303498.2546777604
37923,2474,4,1,2,237609.81746015503
42768,2958,5,2,0,384149.8057243746
22495,2055,3,1,1,144948.307987559
6935,1191,3,1,2,119205.34499135656
2468,2812,3,2,0,354452.20518571726
20614,2226,3,2,1,187182.5783048132
25719,2317,3,1,1,215111.719307848
23502,1293,4,2,1,179086.90768580645
5380,2592,3,3,1,241897.39709915375
20027,1106,3,3,0,163593.5630176595
1440,1088,2,2,0,160656.6245574956
18108,2509,2,1,0,201534.67635519448
13233,2231,4,1,1,273911.3160618586
21188,1804,5,3,1,264120.1813645592
43890,2998,4,3,2,374680.38919192745
39119,2110,3,3,2,249200.8306509708
35688,2183,4,3,1,208296.03688593212
25062,1048,3,2,2,126603.29025832227
40457,2868,2,1,0,321138.00529137446
35818,2008,3,2,1,241154.81610739784
32519,2289,2,2,1,305121.6362623328
20655,2374,4,3,1,233138.54378491972
13676,1048,4,1,0,114743.93627107584
44200,2186,5,2,0,296667.76729001454
38537,1161,4,3,2,191389.13267516653
27026,2041,3,3,0,165036.3122773169
23481,2010,5,3,2,229086.3936654949
11987,1083,3,1,2,18465.22651027632
34910,2820,5,3,0,301977.4680360769
2675,1333,5,1,2,71804.38649881865
28501,2854,4,2,1,331868.90582527523
29630,2483,5,2,2,282314.7716812156
31055,1891,5,3,1,137839.23485516035
23504,2470,4,2,0,338648.6912486529
46215,2392,3,2,0,362651.9907937552
49429,1924,4,3,2,167701.122511701
45242,1900,3,1,2,168810.80799253436
20008,1174,2,1,2,120851.09712333504
39902,1103,4,1,2,177509.64191258227
40322,1796,5,3,0,218633.88789243213
43175,2598,3,1,1,183471.1110225416
23465,1934,3,1,0,165301.27847843288
337,2369,2,2,1,246212.1973150715
40569,1953,5,2,1,326365.5731617453
20402,2692,2,1,2,315689.2432130134
1943,1865,2,1,0,163862.04716283854
27085,2458,5,2,0,308824.9365722462
1914,1957,2,1,2,285773.11508509616
13909,1835,2,3,2,237073.48902245183
8923,1375,5,2,2,259172.97232149093
7778,2827,2,3,1,299611.51951942086
23416,1197,2,1,2,107925.46391813016
21697,2523,4,2,1,256047.81222429944
23661,2425,4,3,1,264299.6148844434
33922,1356,5,2,0,204185.0712070056
34629,1321,5,3,0,197419.7922163212
32558,2242,2,2,2,360044.5147544718
16428,2580,5,3,1,238455.63668054645
23236,2494,5,1,1,287713.4330628798
43666,2200,3,2,2,175495.14926908392
1076,1770,2,3,2,182285.04744173572
29023,2248,3,3,0,225689.5882216343
29829,1353,3,3,1,192881.61149079588
5404,2145,2,1,2,204852.04691985057
14274,2584,3,3,0,358176.5109726165
39182,1954,4,3,0,200873.39017311533
16278,1663,5,1,0,236726.9622088484
38461,1413,2,3,0,185267.10243582196
33376,1627,5,3,1,78213.36253568642
39972,2647,4,3,0,240915.36030009636
8278,2976,3,2,1,287953.83453456307
43632,1747,2,2,0,226071.6436171701
7904,2887,4,3,1,415164.66381808615
3201,1363,3,3,2,164961.45056132355
41554,2243,3,3,2,361377.8382708186
14874,2685,2,1,2,285345.6560246332
44812,2851,2,3,0,346696.06706460594
27499,1059,3,1,1,63973.12121331891
44453,1830,2,2,0,252425.62488901996
3326,2681,4,1,0,298152.83888496563
26296,1647,2,1,1,177786.74710487496
10205,2651,5,2,1,290844.87465343555
30943,2771,3,1,1,319260.4442080461
3746,1821,4,2,1,188399.61858460307
37675,2310,3,1,2,294910.5098762899
48519,2401,4,2,2,310887.826904812
27404,1677,2,3,1,230309.1617668612
43000,1467,3,1,0,196071.3476835024
28796,1962,5,2,2,284390.3164892058
27174,2743,3,3,0,304746.685419186
29682,2111,5,2,0,212801.15158882548
40707,1433,2,2,2,196670.70292595605
19924,1094,4,1,2,139639.40254721476
7447,2856,3,3,1,209688.51355699165
29768,1139,3,2,0,84155.6835514712
11241,2977,5,2,2,288461.30490177794
44928,2364,4,1,2,331063.8812966635
997,1255,2,3,0,152644.907943359
24776,1868,2,3,0,159575.54521913128
18689,1516,4,2,1,176775.64699885872
25791,1746,2,1,1,212528.02718742957
7183,1106,3,1,0,106344.74522179276
2125,2594,4,2,1,287121.0473690033
22058,2299,5,1,1,392104.6654062311
36765,2493,2,1,0,218471.29969292984
17127,1157,2,1,1,111977.36171348316
10178,2633,2,3,2,262840.758532756
21595,2212,3,1,1,129128.31973452
27424,2701,3,2,1,291448.94883264333
36552,2310,5,2,2,238605.74422733948
32866,2722,5,2,1,333678.08197008964
4565,1411,2,1,1,95147.8251153178
18728,2525,5,3,1,309765.4533714632
20905,2452,5,2,2,251355.1863393096
11035,1602,2,1,2,49786.66432155164
32714,1683,2,2,1,256803.2598256201
12694,1535,2,3,2,74995.6521901198
29773,2749,3,2,2,314707.14571419405
303,2733,5,1,1,290094.597001723
20556,1176,5,1,1,176813.04392044072
25476,1128,3,1,1,235553.93206733023
40170,1363,3,1,0,117565.95167404316
6624,2790,4,3,0,350448.19380801154
25183,2351,5,1,0,356019.7737575443
23233,2581,3,2,1,315644.4338195765
16178,2746,5,2,2,238485.9494136552
47335,2422,5,1,1,227190.2682521608
14048,1432,4,1,0,186459.42669212015
14985,1332,2,1,2,201687.5122156793
48295,1421,4,2,0,168509.10648203047
6183,1973,3,1,2,200293.79690062595
39140,2573,3,1,2,286165.0713655716
30515,1433,3,2,2,185499.61622617967
30668,1671,4,2,2,170862.11247636963
5405,1276,2,2,0,50271.18004324466
42529,2803,4,3,1,274379.33855570306
29622,2572,2,1,0,327008.23360229784
27170,1024,4,1,2,164533.78666389565
15206,2863,3,2,2,340906.43487559963
106,1269,3,2,1,218784.63298580731
48539,1239,4,1,2,76808.07750733155
3406,2754,4,1,1,321260.3541108544
16113,1908,5,1,1,199344.26680536068
30234,1811,4,2,2,181412.0861651317
37670,2310,4,2,2,241009.39764753607
41889,2013,2,3,1,240982.26394838787
43183,1834,3,3,1,244237.71822464772
6394,1424,5,2,1,141324.77570011298
41930,1200,3,2,0,225564.09972313917
19468,2627,3,2,0,319708.91994814656
35765,1920,4,2,0,231278.2830391948
34316,2217,4,1,0,179371.71789489753
21363,2771,4,3,0,274906.48067609296
30711,2687,5,1,1,388903.4941413578
17360,2676,2,3,1,236963.15636831
9863,1519,3,2,2,157619.4219343604
33242,1030,5,2,1,154035.3633916974
43009,1681,3,1,1,147735.604055033
23452,1774,4,3,1,168760.0228718164
47430,2680,2,2,0,264931.4766544684
29759,1380,2,2,0,165967.22736881854
45,1975,3,3,1,279764.3710402287
9294,1070,2,2,0,92771.41727067926
38764,2031,4,1,1,160245.78761879468
27306,1664,2,2,2,180166.0327624551
15315,2424,4,1,1,244800.78584437392
40610,2486,2,1,2,319395.5404681401
19454,1693,2,2,0,180137.10564577993
1779,2409,3,2,2,203889.7091760436
9919,2271,4,2,2,272622.3676837717
23940,1924,5,1,2,211087.74728676263
3649,2585,2,1,1,346352.98104777135
33287,2575,2,3,0,253019.1278442986
12222,1323,5,2,1,128496.4995370786
16568,1231,5,1,1,142576.53630499402
7872,1988,4,3,0,249558.41320947776
40778,1178,5,2,0,247665.271476466
34886,2187,4,1,0,140623.15618655377
24927,2358,4,1,0,262099.68151034872
10225,2469,5,3,2,266305.187570526
17923,1092,4,2,2,196352.5093171312
18253,2882,2,3,2,263488.1131328387
13591,1595,5,2,1,228714.4527457823
17006,1976,3,3,2,255278.31717175597
8059,1147,3,2,1,77839.02761965065
10867,1636,2,2,1,195070.3916190394
37774,2224,3,2,1,191575.5850554964
43708,1151,2,2,2,233395.71545952247
9395,2914,5,2,1,354307.00739407947
24236,1011,4,3,1,128353.84273657957
18427,2990,3,1,0,363946.21952574514
271,2136,4,1,2,218041.2170573715
19338,2958,4,3,1,314669.91842536104
36841,1036,4,2,1,130469.78573025984
28506,1401,5,2,2,170471.20995897113
21102,2481,3,3,0,342476.12807975005
44631,2102,4,1,2,119671.3790548808
16484,1948,4,2,1,235172.25658923647
3739,1535,2,1,2,213733.3770943268
40516,1620,5,1,0,179041.15390011127
12513,1019,5,2,1,141930.57152427733
639,1860,4,3,0,187289.18440161628
17959,1951,2,3,0,252382.5749801796
37606,2357,4,2,2,272202.6596167665
17116,2443,2,3,2,233916.6873444097
22022,1925,2,1,2,266851.3193076516
32694,2686,5,2,2,326815.92124393414
1080,2984,3,1,1,424502.06760861306
22073,1882,2,3,2,281641.7982530068
39331,1310,5,3,1,253337.2805064369
35543,1697,2,1,2,233459.9146227669
3214,2012,4,3,2,184556.1861637788
46294,2970,4,3,1,357620.80864969624
21509,2830,2,3,0,315817.7705215442
15341,1232,3,3,2,186626.31365609996
45722,2692,4,3,0,301483.20952531975
28457,2161,4,2,2,242636.6729648481
45359,2780,4,2,1,331340.3136643194
12450,1356,5,2,1,275213.8436870486
11474,2668,3,3,2,337999.6941287131
5971,1949,3,2,0,126068.0545520374
11594,2316,2,2,2,220222.2219554773
47952,2165,5,1,1,266680.0918814003
8261,2893,5,3,1,280936.163296837
40040,2862,3,1,1,231158.31648592275
46953,1969,2,3,2,264673.0108844857
1019,1852,4,1,0,156793.64226877288
4099,2233,4,2,1,227150.5289638381
45898,2503,4,3,2,307265.89457205473
34353,2225,3,3,0,234950.5256417921
41906,2422,4,1,1,261159.55962477048
7718,1502,2,1,1,94130.38845644424
32596,2037,2,3,0,230874.40374439495
26941,2386,3,3,0,320871.0398068997
6799,1741,4,2,0,156226.40282445564
27657,1424,5,2,0,101199.67542069044
43112,1328,2,1,0,182237.39887280445
48726,1094,2,2,0,119907.42602753369
7118,2724,5,3,1,363579.5933205083
29739,2611,3,1,1,339536.67380441393
38768,2658,3,3,1,284743.0052711383
15790,2750,3,3,2,328982.23082409106
31867,1106,2,2,0,203299.02502360527
36935,1674,5,1,2,282289.60841979046
2397,2530,2,2,0,233874.0415634069
23676,2280,3,3,2,253484.42622024423
37820,1945,5,3,0,299769.3336840051
38920,2955,3,1,0,313533.6539984128
39844,1269,3,1,1,157964.1263429949
26124,2670,4,3,2,223909.431671878
1781,1470,2,1,1,222943.81475590577
7470,1495,4,2,1,69340.73831972921
26031,1123,4,1,1,177612.45253099367
35467,1701,3,2,0,219904.9871196498
23561,2854,5,2,0,290277.3942987533
19069,2222,3,1,1,150277.09789082198
48479,1620,4,2,2,215015.8440314436
2633,1151,4,3,1,104311.96697176862
16749,1254,2,3,2,113010.16160737214
46470,1690,2,2,1,191429.49365288956
28359,2780,2,3,0,358851.83929302107
3593,1487,4,2,0,172630.7945053316
40548,2459,5,1,2,330367.0745758953
20303,2237,5,3,0,298221.37646733865
42598,2112,4,1,1,263200.2955191162
47182,1459,5,2,1,205863.551828524
8591,2517,2,2,1,162345.400099762
886,2881,4,2,0,363943.3169361488
9424,1326,2,3,1,72576.6464745777
23491,2672,4,2,2,353996.6221443691
19205,1089,3,2,1,88073.2298034073
2057,2164,3,2,0,258715.19897980956
49522,2037,2,3,1,222962.61195882727
28193,2624,2,3,2,339748.60069367936
18701,2235,2,2,1,197541.62186283
21324,2651,2,2,1,304382.47128691373
36839,2930,2,1,2,258713.9971552161
41281,1931,4,3,1,212167.3685255816
20024,1617,3,1,1,286460.0953817611
39670,1327,5,2,0,129123.4485066646
48222,2862,2,1,2,387822.1349147415
641,2986,2,1,2,290467.5265903441
25492,1259,3,1,2,133879.86683524778
5366,2091,2,3,2,313089.20102657727
4431,2429,5,3,0,174262.5224689405
18293,2280,2,1,2,185612.24523083417
45013,2430,2,2,2,221976.4340284281
4610,1418,3,3,1,282733.4010860167
4433,2964,4,3,0,269043.6618563149
42125,2992,3,1,1,321309.4588986737
21816,1924,5,1,2,131062.1219506028
3777,2938,5,2,0,241186.57093123003
17756,1854,5,3,0,263025.10097906843
27909,1838,2,3,2,241532.52539325063
16611,1343,5,1,2,171961.10236052755
47709,1110,2,1,1,141237.43169466424
42678,1478,4,2,0,113215.55895226193
11597,1943,2,3,1,272467.36571930203
44212,1679,3,2,1,133055.60714515013
38950,2730,2,2,0,329252.9692668148
13065,2721,3,2,2,303888.51057048794
20619,1712,5,3,1,235033.5916754629
43731,2169,4,3,2,171292.45754605182
20151,1337,3,3,0,100592.33678462711
34403,2016,4,1,0,221242.33495219253
26915,1086,3,1,2,132149.7279376375
36762,1611,4,1,0,92918.73979940986
22259,1215,2,2,0,124777.51758036295
38340,1260,3,3,1,142245.8235589112
44451,1772,2,1,0,156081.55342549432
37268,2871,4,1,2,305394.4564549245
34838,2419,2,1,2,259273.08730949904
43912,2362,3,1,0,192161.4888178111
15214,2709,5,2,1,326283.2713288578
48161,1504,2,1,1,132886.10826961085
48712,1029,2,3,0,123801.29141514476
42815,2576,2,2,1,153433.30839302685
34349,1651,2,1,0,193329.83259281205
44698,1803,5,3,1,258647.6215562607
9824,1521,4,2,0,73686.69645495815
29066,1753,2,2,1,215737.31815895843
48780,2420,2,1,2,284122.5585555439
17167,1115,5,3,0,143614.89513842165
26690,2771,5,3,2,326230.4616905707
33116,1917,2,1,2,195644.30304234207
10533,2965,5,1,0,382189.0311682966
36386,1440,2,2,0,136644.12188434735
394,2991,3,3,2,411274.8172102008
14673,1199,3,3,0,109217.66393156134
21524,2110,4,2,2,253621.5618606188
49775,1669,5,2,1,117108.3348217526
5008,1294,4,2,1,186570.68924481084
19060,2726,5,3,2,342396.9593139264
8839,1840,3,1,0,147261.90156456648
16112,2345,4,2,1,309776.9024680106
38745,2674,5,2,2,338268.777081577
42700,2075,4,1,0,226567.58853907345
18426,2335,5,1,1,268259.3200971842
33450,1209,5,3,2,175716.85625264692
2058,2297,4,2,1,304909.4753616428
40136,2527,5,2,1,257792.1003630008
39907,1032,3,2,0,80131.35455424726
13786,1629,2,1,1,151420.36765340783
49511,1229,2,2,0,95586.42991201594
39352,1358,3,1,0,128445.4176666018
23962,2717,4,1,1,376240.0243022581
49426,1034,4,1,0,161588.10772872315
40743,2649,2,1,2,263212.0690090552
49645,2298,5,3,2,255530.96441782307
6567,1194,2,2,2,149618.21930622763
16889,1762,2,2,2,242563.9746555163
25338,2384,5,1,0,360018.851129933
18239,1592,4,1,0,218287.15829823323
40940,1102,2,3,0,99674.11817804923
45656,2845,3,1,2,285295.4540492102
4101,1827,3,2,0,265677.69890588673
48964,1247,3,3,2,161422.57869215714
40512,2749,5,2,1,347733.0324061885
1218,1718,3,1,2,322761.7216408036
18685,1945,2,3,1,285395.6008549734
1409,2160,4,3,1,261779.61037952764
20668,2919,5,3,0,317421.65146372747
33761,1806,3,1,1,231665.71061769855
11227,1478,2,3,2,143035.910331442
24553,2000,3,2,0,253157.94719963957
8211,2049,4,1,1,253997.9231242221
45797,1201,3,3,0,137960.94035031062
47818,2333,4,1,0,288042.51412674936
16731,1616,4,1,0,150811.77187039197
36467,1815,3,1,1,174986.75869565236
5686,1419,4,2,1,83897.51344677406
13726,2416,3,1,1,217735.49369110257
24362,2626,2,2,1,320693.4534679276
3203,2656,5,1,0,173033.963628569
31990,2053,2,2,2,254888.18696491333
8219,1210,4,1,1,165232.09313437945
24037,1578,3,2,2,285128.8676977396
4893,1880,4,2,2,184639.05064003123
33381,1418,4,3,2,135059.79203515174
32229,1787,2,2,1,231117.32937934037
28732,2607,3,2,0,272754.6438038375
8115,2973,3,1,2,335456.51849156304
2475,1165,4,1,1,83578.20150929393
22748,1709,5,1,2,261595.66516491797
42535,1628,5,3,2,87720.73508584534
44341,2871,3,2,2,388666.9340059201
1923,1712,4,3,2,250537.93497424872
32269,1172,3,2,2,222123.16740537703
17455,1984,5,3,2,270111.9102317129
26935,1177,5,3,2,149587.12679808243
31687,1807,3,3,1,175701.0164498649
4845,1882,5,2,1,238544.91304294896
24297,2504,4,2,2,279609.4803269891
24871,2576,2,1,0,325842.74430501496
11795,2231,4,1,2,345711.35184904386
30402,2999,5,3,2,344426.48959789285
28017,1990,4,3,0,332294.6721281169
31529,2726,2,1,2,295393.95256744674
38305,2482,4,1,0,245308.3908855594
25366,1219,5,3,2,121411.56039484718
2077,1265,3,2,0,80079.98029233473
37776,2703,5,2,2,279364.8315662109
20528,2173,2,3,0,284042.6260730766
6013,2271,2,1,0,285485.5765548051
44652,1722,5,2,2,197366.9781853509
17613,2338,5,2,2,336772.5634654726
30633,1797,2,2,1,247333.4574957241
23226,1185,2,2,2,165850.77571445366
33749,2557,4,2,0,228130.5012816093
30940,2589,3,1,2,174077.43424873136
46546,1748,5,2,0,130303.20637610486
34742,2841,4,3,2,304432.3394043962
22720,1991,2,1,1,258465.178946264
6061,2945,3,2,1,381782.84574138257
11228,2997,2,3,2,341987.5764383688
30139,2362,4,1,0,303444.1245571253
